dir_d,Num_viajes,Hora_llegada_1,Hora_llegada_2,Hora_llegada_3,Hora_llegada_4,Hora_llegada_5,Hora_llegada_6,Hora_llegada_7,Hora_llegada_8,Hora_llegada_9,Hora_llegada_10,Hora_llegada_11,Hora_llegada_12,Hora_llegada_13,Hora_llegada_14,Hora_llegada_15,Hora_llegada_16,Hora_llegada_17,Hora_llegada_18,Hora_llegada_19,Hora_llegada_20,Hora_llegada_21,Hora_llegada_22,Hora_llegada_23,Num_escuelas,Num_hospitales,Num_iglesias,Num_zonas_tipicas,Superficie_km2,Poblacion,Conexiones_fijas_intenet,M2_areas_verdes,N_micro_empresas,N_pequenas_empresas,N_medianas_empresas,N_grandes_empresas
Lo Barnechea,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Barnechea,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,16,0.0,0.0,1024.0,126816,27202,1088385,6006,3111,558,289
Lo Espejo,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Espejo,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,10,0.0,0.0,7.0,103381,13601,379414,2323,447,53,28
Lo Prado,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Lo Prado,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,9,0.0,0.0,7.0,104405,21364,367186,2465,418,26,6
Macul,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Macul,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,14,0.0,0.0,12.9,136278,41276,538214,3863,1016,222,116
Maipu,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,1958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maipu,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1005,34,0.0,0.0,135.5,584053,158938,3341529,16556,3379,331,151
Maria Pinto,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Maria Pinto,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,5,0.0,0.0,393.5,15132,198,147572,650,152,33,12
Melipilla,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
Melipilla,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335,22,0.0,0.0,1345.0,143779,19190,0,5842,1463,176,58
